"Date","X3M","American.Express","Apple","Boeing","Caterpillar","Chevron","Cisco.Systems","Coca.Cola","DuPont","ExxonMobil","General.Electric","Goldman.Sachs","The.Home.Depot","Intel","IBM","Johnson...Johnson","JPMorgan.Chase","McDonald.s","Merck","Microsoft","Nike","Pfizer","Procter...Gamble","Travelers","UnitedHealth.Group","United.Technologies","Verizon","Visa","Wal.Mart","Walt.Disney"
2010-01-05,-0.537134221009341,-0.175941202254302,0.0555860233539775,1.92241954594709,0.623695024859032,0.512834430197585,-0.226335574447401,-1.27972553614354,-0.700528747817185,0.305546783285266,0.308774801385213,0.919867327585983,0.463886542720487,-0.0453846368161936,-1.0535860938889,-1.43644510763619,0.983962622216151,-0.89622748822623,0.294523398968584,0.00874207658375857,0.209111587059219,-1.25363328905468,0.000508135121963365,-1.99782119657404,-0.150762823054916,-1.16666792585007,0.11677410752903,-0.725315301033922,-1.11307578877586,-0.22719318604005
2010-01-06,1.06853217252652,0.927384276326135,-0.961797033742754,1.78131551684933,0.14333897729039,-0.0226588369615571,-0.336876075387194,-0.0705840186976585,0.173399686668704,0.709563315072209,-0.376949434212671,-0.556619346250526,-0.332564534935741,-0.23970111787883,-0.576058551106029,0.901659018393496,0.276613430114127,-1.56687195799864,1.0629879659876,-0.441187488913148,-0.453338098997342,-0.317783050585035,-0.559061751031363,-1.20225260246737,0.573113400103702,-0.428596663938833,-2.82644747796433,-0.84363837473328,-0.277452035429989,-0.421248313954778
2010-01-07,0.0184618873241399,0.930574331269675,-0.147876534286116,2.36914864923716,0.197652096553836,-0.325521275903066,0.250464063398021,-0.287851223582505,0.641890896363287,-0.302329337178013,3.23543211204706,1.01530650340179,0.790326050444383,-0.666815426518297,-0.318812227581331,-0.899953655387012,1.0060289577365,0.74264706348041,0.091124643666186,-0.741312151935166,0.586771578365344,-0.363702462045792,-0.634531274838238,1.10112452926751,2.30983970378216,0.28219021993394,-0.613091396413923,0.494036006556798,0.0218375876694639,-0.0349921787915088
2010-01-08,0.515547680936392,-0.0852380640706648,0.333047517474225,-0.651902222419441,0.584842088803993,0.104178762897035,0.292392954958113,-1.95219562774092,-0.93881073565905,-0.377965282086747,1.36668597341927,-1.00161906233027,-0.433100013630063,0.730343241387889,0.80665034886749,0.353510133349405,-0.137557695462842,-0.159205286651382,-0.0852916614687817,0.460669044654426,-0.180666531419427,0.619022715131953,-0.180873212222086,-0.158492505104264,-0.654527013818018,0.11253916798072,0.00717822754926496,0.115416072853425,-0.579154121305047,0.0506386056524872
2010-01-11,-0.358698795394161,-0.746751560967519,-0.5487307642044,-0.791785721240691,3.20893569570908,1.31896556812967,-0.139691090729113,1.98964928451323,0.585439487442958,0.927671004183626,0.600604065150546,-0.83139064970627,-2.23331019708994,0.372554275922224,-0.915354696284924,-0.0326939805231797,-0.184922468003783,0.78995814910042,0.288430665425859,-0.905778240366247,-0.869600034800923,0.613698812904895,-0.473475967153209,-0.0755474795333385,0.377227877330893,1.54652430235963,0.33031190758747,-0.215008481587469,1.69716159875585,-1.18865049981227
2010-01-12,0.0276615521434877,0.755680656237725,-0.696884082492441,-0.49918182232517,-1.68250571677266,-0.485461324998786,-0.845868218038469,1.05616641450265,-0.560311178462827,-0.462216294376339,0.00639604740146222,-1.15941233667162,-0.551835839060971,-1.1238794119136,0.635175427237667,0.570812911920576,-1.25843206575173,0.540847912158651,-0.705610876399657,-0.474181523378264,-0.141968012489846,-0.315351413473476,1.20965093906902,0.469076480751307,-1.78214563011657,-0.472106937684931,0.0362558927352424,-0.32440937452151,0.977583800485911,-1.25279334141523
2010-01-13,-0.293342118932249,0.146210853878365,0.748474537955767,0.694207017463151,0.0566852215758113,-0.624921559157874,0.962202136026763,0.233012627462481,0.545372120824533,-0.377188136014872,0.203492553856792,0.396656482366964,0.32016416303513,1.11118336581007,-0.207722559441496,0.694123402088448,0.888519846486003,-0.175393936012297,2.906902375923,0.625230114136587,0.530947249696788,1.85705627867394,1.08972855511709,0.237149264079927,0.911878956321932,0.807780523601326,-0.169507662131135,0.491680134005127,0.506065165168872,0.969165225105688
2010-01-14,-0.303664303113123,0.714804319351446,-0.373859433676518,0.356504094526877,-0.331002691725784,-0.275995112821709,0.673059992943223,0.143525550529325,-0.460047724330678,-0.0178478139109923,-0.550040365469995,-0.158974035370882,0.370160831821949,1.6169073671715,1.29226792210803,0.184711429194394,0.505524150534444,0.0518126981357266,2.16326420682347,1.35073594132849,-0.464777304563593,0.680754488247935,0.0716367741060401,0.382848665628522,1.44494043430338,0.220841636547856,-2.00314840168697,0.154808255044859,-1.61541390432978,-0.650754792835727
2010-01-15,-0.161670464207226,-0.458411333362652,-1.00913455857183,-0.80260326311495,-1.3318186395152,-0.34546082352233,-1.18782157466108,-1.55205290995987,-0.203194930538591,-0.742282100139411,-1.08322623749608,-1.0445817713936,0.625391052356587,-2.21434771772439,-0.364827619303033,-1.03879709042577,-1.21711012226344,-0.7031978247519,-1.13683683630949,-0.237987852627463,-0.662230074079556,0.420473110885057,-1.40840464758784,-0.851698623838426,0.763918621804427,-0.885108999968641,-2.01329211483796,-0.930360506018487,-1.0933606016552,-0.993626984458984
2010-01-19,1.58899267246475,0.766594371935827,2.36677436113859,-0.221087077339542,0.704579615806291,0.405387607378246,0.97557561106447,0.199848986979624,1.56226075024887,0.16918362187649,0.368237319705659,0.527474207167002,0.720539341866171,0.786552973572738,1.44946179928318,1.37644477683526,-0.491822816058701,2.0158950369868,2.31334868172026,0.52076554291369,0.273538060317257,2.07303930084516,1.56673119363581,1.00110085004275,2.45820714124603,0.274272520174997,1.89875150317996,1.09420455952753,0.654416324570423,0.846300639196471
